,438,20000416,20000416,12
,748,20000417,20000417,12
,671,20000417,20000417,7
,879,20000418,20000418,13
,444,20000419,20000419,13
,612,20000419,20000419,15
,1067,20000419,20000419,8
,927,20000420,20000420,7
,12,20000421,20000421,8
,1201,20000422,20000422,15
,1184,20000422,20000422,9
,1327,20000422,20000422,10
,937,20000423,20000423,15
,132,20000423,20000423,10
,1300,20000423,20000423,15
,839,20000423,20000423,10
,1462,20000423,20000423,7
,1276,20000424,20000424,8
,70,20000424,20000424,10
,705,20000425,20000425,10
,306,20000426,20000426,13
,183,20000426,20000426,8
,416,20000427,20000427,11
,555,20000501,20000501,15
,1109,20000502,20000502,12
,613,20000505,20000505,13
,1332,20000505,20000505,8
,1400,20000505,20000505,14
,306,20000506,20000506,10
,1114,20000506,20000506,6
,1479,20000506,20000506,13
,885,20000506,20000506,10
,445,20000507,20000507,14
,104,20000508,20000508,15
,331,20000508,20000508,6
,1170,20000508,20000508,10
,865,20000508,20000508,8
,584,20000509,20000509,9
,860,20000509,20000509,6
,103,20000509,20000509,7
,72,20000510,20000510,12
,272,20000510,20000510,14
,474,20000511,20000511,6
,987,20000511,20000511,14
,817,20000511,20000511,10
,254,20000512,20000512,12
,244,20000513,20000513,8
,1302,20000513,20000513,11
,216,20000514,20000514,6
,1024,20000516,20000516,7
,819,20000516,20000516,13
,783,20000517,20000517,8
,583,20000517,20000517,14
,252,20000518,20000518,11
,1494,20000519,20000519,15
,20,20000519,20000519,6
,384,20000520,20000520,9
,1396,20000520,20000520,7
,563,20000520,20000520,6
,648,20000522,20000522,7
,1079,20000522,20000522,11
,365,20000522,20000522,13
,1219,20000523,20000523,15
,1293,20000523,20000523,8
,977,20000524,20000524,14
,1361,20000525,20000525,7
,1107,20000525,20000525,14
,1429,20000527,20000527,14
,704,20000602,20000602,9
,751,20000602,20000602,12
,1441,20000603,20000603,7
,245,20000603,20000603,7
,853,20000603,20000603,15
,138,20000603,20000603,13
,796,20000605,20000605,13
,954,20000605,20000605,10
,500,20000606,20000606,15
,545,20000607,20000607,8
,213,20000607,20000607,10
,57,20000608,20000608,10
,160,20000608,20000608,10
,318,20000608,20000608,11
,1235,20000609,20000609,7
,979,20000609,20000609,11
,1097,20000609,20000609,14
,488,20000610,20000610,8
,1391,20000611,20000611,14
,817,20000611,20000611,9
,1326,20000613,20000613,6
,891,20000614,20000614,8
,640,20000615,20000615,14
,1132,20000615,20000615,12
,540,20000615,20000615,13
,249,20000616,20000616,14
,195,20000616,20000616,13
,615,20000616,20000616,9
,1363,20000617,20000617,14
,1359,20000617,20000617,14
,851,20000618,20000618,8
,2,20000618,20000618,9
,1138,20000618,20000618,14
,991,20000619,20000619,14
,675,20000619,20000619,15
,1024,20000620,20000620,13
,1338,20000620,20000620,8
,1455,20000621,20000621,11
,473,20000621,20000621,13
,1001,20000621,20000621,13
,1123,20000622,20000622,15
,946,20000622,20000622,10
,1295,20000623,20000623,12
,142,20000623,20000623,8
,940,20000624,20000624,6
,295,20000624,20000624,8
,929,20000626,20000626,14
,1336,20000626,20000626,10
,171,20000626,20000626,14
,1185,20000626,20000626,9
,329,20000626,20000626,7
,171,20000701,20000701,10
,824,20000702,20000702,7
,1400,20000702,20000702,8
,469,20000703,20000703,8
,472,20000705,20000705,7
,1308,20000706,20000706,12
,417,20000706,20000706,11
,1064,20000707,20000707,9
,887,20000707,20000707,11
,1405,20000707,20000707,15
,1428,20000707,20000707,9
,830,20000708,20000708,11
,1188,20000709,20000709,14
,872,20000710,20000710,10
,1009,20000711,20000711,8
,655,20000712,20000712,6
,142,20000713,20000713,6
,888,20000713,20000713,14
,388,20000713,20000713,10
,958,20000714,20000714,6
,1404,20000714,20000714,14
,752,20000714,20000714,12
,1027,20000715,20000715,13
,467,20000715,20000715,13
,840,20000716,20000716,7
,1460,20000716,20000716,10
,491,20000717,20000717,15
,1175,20000717,20000717,10
,1473,20000718,20000718,7
,114,20000718,20000718,6
,111,20000718,20000718,7
,941,20000718,20000718,7
,240,20000719,20000719,6
,1271,20000720,20000720,6
,734,20000720,20000720,7
,1372,20000721,20000721,14
,1302,20000721,20000721,13
,1366,20000722,20000722,12
,706,20000722,20000722,15
,922,20000722,20000722,12
,449,20000722,20000722,13
,42,20000723,20000723,12
,1163,20000724,20000724,14
,1446,20000725,20000725,12
,617,20000725,20000725,7
,23,20000725,20000725,14
,898,20000726,20000726,11
,1400,20000727,20000727,6
,760,20000727,20000727,14
,230,20000801,20000801,14
,689,20000801,20000801,11
,1407,20000801,20000801,9
,716,20000801,20000801,12
,1112,20000801,20000801,14
,186,20000802,20000802,15
,1189,20000802,20000802,15
,469,20000803,20000803,7
,839,20000804,20000804,7
,1215,20000805,20000805,14
,527,20000805,20000805,11
,605,20000806,20000806,13
,604,20000806,20000806,8
,1269,20000806,20000806,8
,952,20000808,20000808,10
,1248,20000808,20000808,13
,850,20000809,20000809,11
,1097,20000809,20000809,9
,339,20000809,20000809,9
,735,20000809,20000809,11
,1399,20000810,20000810,15
,77,20000810,20000810,12
,167,20000811,20000811,9
,1486,20000811,20000811,6
,1498,20000812,20000812,8
,858,20000812,20000812,8
,513,20000813,20000813,14
,295,20000813,20000813,10
,953,20000813,20000813,14
,817,20000813,20000813,8
,1307,20000814,20000814,6
,703,20000814,20000814,13
,708,20000815,20000815,11
,820,20000815,20000815,10
,1232,20000816,20000816,8
,1018,20000818,20000818,15
,389,20000818,20000818,13
,106,20000818,20000818,11
,1186,20000819,20000819,14
,692,20000820,20000820,11
,144,20000820,20000820,12
,287,20000822,20000822,6
,779,20000822,20000822,6
,256,20000822,20000822,12
,1001,20000822,20000822,8
,805,20000823,20000823,10
,1181,20000823,20000823,12
,714,20000824,20000824,15
,416,20000824,20000824,15
,1343,20000824,20000824,6
,472,20000825,20000825,9
,622,20000826,20000826,9
,821,20000826,20000826,9
,1049,20000826,20000826,15
,1364,20000827,20000827,10
,1077,20000901,20000901,6
,240,20000901,20000901,12
,296,20000901,20000901,9
,1440,20000902,20000902,9
,549,20000903,20000903,9
,100,20000903,20000903,15
,1114,20000904,20000904,13
,1235,20000904,20000904,7
,402,20000905,20000905,15
,1290,20000906,20000906,12
,1485,20000908,20000908,7
,1029,20000908,20000908,11
,899,20000908,20000908,13
,581,20000908,20000908,11
,110,20000909,20000909,6
,375,20000909,20000909,9
,665,20000910,20000910,7
,313,20000910,20000910,13
,70,20000910,20000910,15
,552,20000911,20000911,6
,437,20000911,20000911,10
,678,20000914,20000914,9
,1463,20000914,20000914,6
,567,20000915,20000915,14
,535,20000915,20000915,11
,660,20000917,20000917,10
,351,20000917,20000917,9
,1099,20000918,20000918,15
,1221,20000919,20000919,9
,608,20000920,20000920,10
,564,20000920,20000920,15
,1488,20000920,20000920,7
,842,20000921,20000921,14
,803,20000921,20000921,9
,709,20000921,20000921,11
,810,20000922,20000922,7
,397,20000923,20000923,14
,901,20000923,20000923,14
,1482,20000923,20000923,12
,889,20000923,20000923,11
,1259,20000924,20000924,13
,299,20000924,20000924,6
,1036,20000924,20000924,10
,522,20000925,20000925,15
,785,20000925,20000925,13
,853,20000925,20000925,15
,615,20000925,20000925,6
,236,20000926,20000926,10
,400,20000926,20000926,6
,1067,20000927,20000927,8
,717,20000927,20000927,8
,413,20001001,20001001,12
,805,20001001,20001001,12
,136,20001001,20001001,12
,1300,20001001,20001001,12
,99,20001001,20001001,8
,876,20001002,20001002,11
,1060,20001002,20001002,12
,1414,20001002,20001002,9
,246,20001003,20001003,10
,94,20001004,20001004,7
,1294,20001004,20001004,7
,764,20001005,20001005,8
,965,20001005,20001005,12
,863,20001006,20001006,8
,585,20001006,20001006,11
,1043,20001007,20001007,6
,1,20001008,20001008,14
,1275,20001008,20001008,13
,1072,20001008,20001008,13
,637,20001008,20001008,12
,397,20001009,20001009,13
,1035,20001010,20001010,13
,845,20001011,20001011,8
,924,20001016,20001016,10
,377,20001016,20001016,15
,907,20001018,20001018,11
,1086,20001018,20001018,12
,1276,20001019,20001019,9
,892,20001019,20001019,14
,324,20001020,20001020,9
,1372,20001020,20001020,10
,853,20001020,20001020,12
,513,20001022,20001022,11
,562,20001022,20001022,15
,1474,20001022,20001022,12
,1240,20001024,20001024,12
,1129,20001024,20001024,12
,542,20001024,20001024,6
,1246,20001026,20001026,10
,1043,20001027,20001027,12
,410,20001101,20001101,9
,879,20001102,20001102,8
,356,20001103,20001103,10
,1401,20001103,20001103,8
,256,20001104,20001104,12
,913,20001104,20001104,7
,288,20001105,20001105,7
,445,20001106,20001106,7
,646,20001106,20001106,12
,1394,20001106,20001106,14
,1203,20001107,20001107,14
,688,20001107,20001107,12
,744,20001107,20001107,8
,1006,20001108,20001108,9
,1263,20001108,20001108,8
,1076,20001108,20001108,10
,407,20001108,20001108,11
,1365,20001108,20001108,12
,314,20001109,20001109,10
,1284,20001109,20001109,12
,85,20001109,20001109,9
,1173,20001109,20001109,13
,371,20001109,20001109,6
,659,20001111,20001111,11
,23,20001112,20001112,9
,21,20001113,20001113,6
,717,20001113,20001113,14
,581,20001113,20001113,14
,849,20001114,20001114,12
,647,20001114,20001114,13
,63,20001114,20001114,12
,643,20001116,20001116,7
,262,20001116,20001116,12
,662,20001117,20001117,8
,936,20001118,20001118,9
,752,20001118,20001118,8
,127,20001119,20001119,14
,1050,20001119,20001119,7
,1397,20001119,20001119,14
,137,20001120,20001120,6
,661,20001120,20001120,6
,693,20001120,20001120,13
,1152,20001121,20001121,12
,145,20001121,20001121,10
,1103,20001121,20001121,6
,1006,20001123,20001123,12
,205,20001123,20001123,15
,107,20001124,20001124,9
,1397,20001124,20001124,12
,1156,20001125,20001125,15
,135,20001125,20001125,14
,840,20001125,20001125,9
,15,20001125,20001125,13
,1291,20001125,20001125,15
,64,20001125,20001125,10
,948,20001126,20001126,14
,271,20001126,20001126,7
,1021,20001126,20001126,9
,237,20001126,20001126,15
,1109,20001127,20001127,14
,716,20001127,20001127,13
,1098,20001127,20001127,11
,849,20001127,20001127,7
,62,20001201,20001201,11
,407,20001201,20001201,12
,787,20001201,20001201,9
,253,20001201,20001201,7
,1430,20001202,20001202,8
,878,20001202,20001202,9
,1070,20001202,20001202,6
,1066,20001204,20001204,8
,371,20001204,20001204,9
,986,20001204,20001204,13
,536,20001205,20001205,13
,1089,20001205,20001205,15
,1034,20001205,20001205,7
,1208,20001206,20001206,13
,683,20001206,20001206,7
,142,20001206,20001206,13
,736,20001207,20001207,10
,1244,20001207,20001207,14
,971,20001207,20001207,12
,893,20001207,20001207,11
,772,20001209,20001209,14
,1071,20001209,20001209,7
,1084,20001209,20001209,8
,1242,20001210,20001210,15
,1178,20001210,20001210,12
,530,20001210,20001210,10
,124,20001211,20001211,15
,669,20001211,20001211,7
,137,20001211,20001211,10
,1048,20001211,20001211,15
,668,20001213,20001213,11
,255,20001213,20001213,13
,760,20001213,20001213,14
,23,20001214,20001214,7
,146,20001214,20001214,7
,65,20001214,20001214,13
,78,20001214,20001214,8
,528,20001214,20001214,12
,828,20001215,20001215,7
,394,20001216,20001216,15
,304,20001216,20001216,12
,689,20001216,20001216,14
,1061,20001217,20001217,13
,112,20001217,20001217,13
,1176,20001218,20001218,7
,830,20001218,20001218,9
,1118,20001218,20001218,14
,306,20001220,20001220,7
,148,20001221,20001221,6
,894,20001221,20001221,12
,514,20001222,20001222,10
,821,20001222,20001222,13
,55,20001222,20001222,7
,412,20001224,20001224,12
,574,20001225,20001225,7
,1442,20001225,20001225,12
,1109,20001226,20001226,13
,276,20001226,20001226,8
,332,20001227,20001227,14
,1344,20010101,20010101,11
,558,20010111,20010111,6
,1182,20010114,20010114,13
,1317,20010127,20010127,9
,967,20010206,20010206,11
,450,20010207,20010207,14
,1444,20010208,20010208,10
,147,20010210,20010210,8
,782,20010213,20010213,12
,1449,20010219,20010219,15
,91,20010221,20010221,6
,334,20010301,20010301,8
,1440,20010303,20010303,6
,1270,20010303,20010303,14
,114,20010304,20010304,12
,730,20010304,20010304,10
,1429,20010310,20010310,11
,1234,20010311,20010311,9
,663,20010317,20010317,8
,1220,20010319,20010319,14
,1173,20010320,20010320,11
,135,20010320,20010320,14
,1367,20010321,20010321,10
,1320,20010321,20010321,13
,1157,20010322,20010322,9
,493,20010323,20010323,13
,768,20010324,20010324,9
,408,20010324,20010324,9
,790,20010327,20010327,14
,713,20010401,20010401,6
,730,20010401,20010401,11
,277,20010402,20010402,14
,320,20010404,20010404,11
,540,20010405,20010405,12
,834,20010407,20010407,14
,392,20010408,20010408,9
,625,20010421,20010421,14
,142,20010422,20010422,13
,738,20010504,20010504,10
,745,20010509,20010509,7
,217,20010512,20010512,9
,575,20010512,20010512,13
,837,20010514,20010514,11
,1413,20010517,20010517,15
,477,20010519,20010519,10
,76,20010520,20010520,8
,378,20010523,20010523,7
,781,20010526,20010526,10
,1404,20010526,20010526,11
,271,20010606,20010606,13
,1306,20010607,20010607,6
,1279,20010608,20010608,9
,1019,20010611,20010611,15
,1156,20010613,20010613,10
,970,20010613,20010613,6
,1266,20010616,20010616,11
,513,20010703,20010703,11
,310,20010711,20010711,9
,278,20010715,20010715,14
,894,20010716,20010716,12
,575,20010717,20010717,9
,1232,20010718,20010718,11
,1130,20010718,20010718,15
,1281,20010720,20010720,13
,1405,20010720,20010720,15
,335,20010723,20010723,12
,134,20010803,20010803,14
,357,20010803,20010803,10
,1159,20010815,20010815,12
,616,20010815,20010815,10
,18,20010819,20010819,14
,1320,20010819,20010819,12
,572,20010822,20010822,10
,643,20010824,20010824,8
,1320,20010901,20010901,10
,588,20010904,20010904,6
,158,20010922,20010922,7
,902,20010924,20010924,12
,814,20011006,20011006,11
,840,20011008,20011008,13
,684,20011009,20011009,14
,751,20011014,20011014,12
,512,20011015,20011015,7
,1461,20011016,20011016,7
,158,20011022,20011022,7
,925,20011022,20011022,11
,772,20011102,20011102,12
,594,20011103,20011103,12
,66,20011104,20011104,9
,263,20011108,20011108,6
,1454,20011108,20011108,8
,772,20011109,20011109,12
,909,20011112,20011112,11
,129,20011116,20011116,15
,522,20011117,20011117,10
,961,20011124,20011124,8
,139,20011125,20011125,8
,1253,20011203,20011203,10
,868,20011205,20011205,12
,458,20011206,20011206,6
,546,20011208,20011208,12
,411,20011209,20011209,7
,831,20011209,20011209,10
,281,20011220,20011220,11
,852,20011221,20011221,14
,28,20011221,20011221,9
,1171,20011223,20011223,13
,479,20011224,20011224,11
,345,20020111,20020111,9
,391,20020111,20020111,7
,1494,20020113,20020113,11
,672,20020114,20020114,8
,1031,20020115,20020115,14
,575,20020119,20020119,15
,1198,20020125,20020125,10
,279,20020202,20020202,12
,533,20020204,20020204,14
,788,20020209,20020209,8
,351,20020210,20020210,11
,645,20020212,20020212,7
,213,20020213,20020213,15
,430,20020215,20020215,10
,1282,20020216,20020216,14
,102,20020216,20020216,10
,929,20020216,20020216,10
,256,20020217,20020217,9
,1365,20020223,20020223,10
,1090,20020226,20020226,6
,33,20020226,20020226,9
,259,20020303,20020303,12
,241,20020303,20020303,10
,247,20020309,20020309,12
,1328,20020318,20020318,7
,1040,20020319,20020319,12
,1219,20020322,20020322,7
,1414,20020322,20020322,10
,544,20020324,20020324,8
,823,20020325,20020325,14
,7,20020327,20020327,12
,175,20020402,20020402,7
,6,20020403,20020403,13
,750,20020404,20020404,15
,857,20020408,20020408,9
,747,20020410,20020410,12
,984,20020416,20020416,9
,389,20020417,20020417,12
,365,20020418,20020418,6
,246,20020418,20020418,14
,893,20020424,20020424,15
,1275,20020425,20020425,13
,1173,20020425,20020425,9
,959,20020426,20020426,14
,1274,20020501,20020501,6
,1432,20020504,20020504,6
,116,20020506,20020506,10
,300,20020507,20020507,13
,1180,20020508,20020508,11
,246,20020510,20020510,11
,1135,20020518,20020518,10
,263,20020522,20020522,6
,1479,20020526,20020526,9
,899,20020527,20020527,10
,973,20020601,20020601,6
,439,20020602,20020602,12
,135,20020603,20020603,15
,1411,20020603,20020603,9
,939,20020604,20020604,7
,1213,20020610,20020610,14
,730,20020613,20020613,7
,224,20020614,20020614,12
,286,20020615,20020615,6
,1219,20020702,20020702,15
,292,20020704,20020704,15
,501,20020704,20020704,13
,1190,20020708,20020708,8
,959,20020714,20020714,14
,866,20020720,20020720,13
,1152,20020721,20020721,15
,1230,20020803,20020803,12
,419,20020804,20020804,10
,1215,20020807,20020807,11
,85,20020810,20020810,6
,712,20020814,20020814,11
,1278,20020818,20020818,7
,910,20020819,20020819,11
,1418,20020819,20020819,7
,1452,20020904,20020904,8
,68,20020906,20020906,7
,946,20020908,20020908,6
,1034,20020909,20020909,7
,490,20020912,20020912,7
,1347,20020913,20020913,10
,639,20020913,20020913,15
,555,20020916,20020916,11
,409,20020924,20020924,8
,763,20021006,20021006,6
,119,20021009,20021009,12
,1129,20021009,20021009,14
,1093,20021012,20021012,15
,833,20021012,20021012,12
,394,20021015,20021015,8
,1,20021018,20021018,12
,1209,20021019,20021019,7
,709,20021019,20021019,15
,160,20021020,20021020,12
,1136,20021025,20021025,11
,1316,20021101,20021101,9
,302,20021102,20021102,6
,702,20021107,20021107,12
,663,20021110,20021110,9
,494,20021114,20021114,14
,27,20021118,20021118,6
,583,20021119,20021119,10
,414,20021121,20021121,9
,1324,20021122,20021122,14
,384,20021125,20021125,15
,324,20021125,20021125,8
,143,20021125,20021125,8
,1255,20021127,20021127,6
,927,20021203,20021203,6
,803,20021210,20021210,15
,1325,20021211,20021211,10
,1431,20021212,20021212,14
,117,20021213,20021213,10
,696,20021218,20021218,10
,356,20021219,20021219,12
,605,20021219,20021219,13
,1459,20021226,20021226,7
,497,20021226,20021226,6
,642,20030103,20030103,10
,1413,20030111,20030111,11
,1040,20030111,20030111,15
,68,20030111,20030111,14
,468,20030119,20030119,10
,498,20030203,20030203,8
,1330,20030206,20030206,12
,1126,20030210,20030210,9
,1066,20030212,20030212,13
,390,20030212,20030212,7
,594,20030215,20030215,8
,617,20030218,20030218,6
,1057,20030219,20030219,9
,866,20030222,20030222,7
,8,20030226,20030226,11
,399,20030301,20030301,15
,290,20030301,20030301,15
,527,20030302,20030302,11
,576,20030306,20030306,10
,542,20030309,20030309,6
,1330,20030309,20030309,8
,351,20030310,20030310,6
,1324,20030311,20030311,6
,965,20030311,20030311,10
,763,20030318,20030318,14
,978,20030326,20030326,9
,1278,20030326,20030326,15
,1275,20030327,20030327,9
,1095,20030402,20030402,12
,872,20030406,20030406,7
,84,20030410,20030410,14
,392,20030417,20030417,9
,723,20030417,20030417,8
,863,20030421,20030421,13
,1220,20030422,20030422,6
,446,20030426,20030426,10
,139,20030427,20030427,6
,1010,20030427,20030427,14
,600,20030501,20030501,11
,1329,20030507,20030507,14
,734,20030507,20030507,8
,745,20030510,20030510,11
,679,20030525,20030525,6
,687,20030526,20030526,14
,1403,20030603,20030603,12
,811,20030609,20030609,8
,405,20030611,20030611,10
,353,20030619,20030619,8
,585,20030619,20030619,13
,134,20030624,20030624,7
,1336,20030627,20030627,9
,520,20030701,20030701,15
,33,20030702,20030702,8
,1422,20030706,20030706,9
,785,20030706,20030706,10
,561,20030707,20030707,7
,1229,20030707,20030707,7
,1378,20030709,20030709,10
,819,20030710,20030710,14
,91,20030718,20030718,8
,1444,20030720,20030720,8
,182,20030720,20030720,10
,29,20030721,20030721,13
,781,20030725,20030725,6
,1496,20030807,20030807,14
,1314,20030808,20030808,12
,55,20030810,20030810,14
,1335,20030814,20030814,7
,152,20030901,20030901,10
,209,20030904,20030904,10
,1404,20030906,20030906,15
,739,20030910,20030910,15
,623,20030921,20030921,8
,243,20030922,20030922,15
,163,20031002,20031002,8
,793,20031002,20031002,7
,608,20031005,20031005,9
,975,20031014,20031014,7
,185,20031014,20031014,10
,222,20031016,20031016,13
,731,20031017,20031017,8
,92,20031018,20031018,8
,1430,20031020,20031020,12
,1259,20031023,20031023,11
,576,20031024,20031024,12
,867,20031025,20031025,13
,578,20031026,20031026,7
,373,20031102,20031102,6
,241,20031103,20031103,15
,184,20031104,20031104,7
,289,20031104,20031104,8
,1131,20031114,20031114,10
,159,20031115,20031115,8
,164,20031122,20031122,10
,1483,20031123,20031123,6
,222,20031123,20031123,7
,13,20031125,20031125,14
,1152,20031126,20031126,12
,820,20031126,20031126,8
,1481,20031204,20031204,8
,1279,20031208,20031208,13
,28,20031210,20031210,7
,549,20031210,20031210,14
,463,20031215,20031215,15
,1054,20031217,20031217,12
,625,20031223,20031223,11
,1126,20040102,20040102,14
,1071,20040106,20040106,7
,707,20040112,20040112,12
,400,20040112,20040112,15
,421,20040119,20040119,9
,273,20040120,20040120,7
,1041,20040123,20040123,14
,303,20040125,20040125,14
,1267,20040201,20040201,12
,899,20040202,20040202,8
,412,20040207,20040207,14
,92,20040209,20040209,10
,734,20040211,20040211,14
,91,20040220,20040220,12
,1377,20040220,20040220,9
,131,20040221,20040221,12
,553,20040223,20040223,8
,669,20040224,20040224,6
,1417,20040227,20040227,11
,1447,20040304,20040304,6
,167,20040307,20040307,10
,1243,20040312,20040312,15
,399,20040312,20040312,6
,771,20040315,20040315,15
,524,20040316,20040316,15
,756,20040324,20040324,13
,638,20040326,20040326,13
,837,20040327,20040327,12
,502,20040401,20040401,12
,182,20040403,20040403,6
,131,20040405,20040405,9
,205,20040410,20040410,7
,1245,20040412,20040412,11
,1375,20040413,20040413,8
,420,20040415,20040415,10
,53,20040417,20040417,15
,880,20040417,20040417,15
,329,20040421,20040421,7
,855,20040423,20040423,6
,1225,20040425,20040425,6
,1408,20040426,20040426,15
,992,20040502,20040502,14
,130,20040502,20040502,7
,425,20040505,20040505,6
,375,20040506,20040506,7
,315,20040512,20040512,9
,919,20040514,20040514,15
,174,20040516,20040516,10
,673,20040519,20040519,10
,1022,20040521,20040521,13
,557,20040523,20040523,12
,509,20040524,20040524,8
,110,20040526,20040526,12
,878,20040602,20040602,8
,1492,20040603,20040603,8
,1422,20040605,20040605,12
,518,20040607,20040607,6
,231,20040609,20040609,8
,1431,20040610,20040610,13
,703,20040619,20040619,6
,1070,20040619,20040619,6
,876,20040622,20040622,11
,648,20040623,20040623,7
,1186,20040625,20040625,12
,1254,20040627,20040627,11
,1352,20040627,20040627,6
,946,20040707,20040707,11
,1353,20040708,20040708,14
,995,20040712,20040712,11
,1183,20040713,20040713,15
,550,20040718,20040718,7
,667,20040718,20040718,9
,167,20040722,20040722,6
,136,20040722,20040722,13
,1306,20040725,20040725,9
,967,20040726,20040726,14
,582,20040801,20040801,14
,466,20040805,20040805,13
,1392,20040806,20040806,13
,675,20040806,20040806,15
,905,20040808,20040808,6
